Frame Number,Class Label,Track ID,"Bounding Box (x1, y1, x2, y2)"
12,player,16,"[763.1019897460938, 535.071044921875, 799.7238159179688, 583.7922973632812]"
12,player,61,"[1489.1064453125, 549.0209350585938, 1506.471435546875, 614.6905517578125]"
12,player,65,"[1128.0498046875, 390.3166809082031, 1148.1536865234375, 430.68841552734375]"
12,player,67,"[586.5536499023438, 361.08416748046875, 607.7792358398438, 397.11529541015625]"
12,player,85,"[1494.443603515625, 554.4429931640625, 1532.8829345703125, 616.38232421875]"
12,player,63,"[234.59628295898438, 446.2950439453125, 252.56117248535156, 503.82000732421875]"
12,player,28,"[1140.9840087890625, 627.27392578125, 1164.7218017578125, 685.56396484375]"
12,player,76,"[811.6798095703125, 425.24652099609375, 830.947998046875, 476.83648681640625]"
12,player,97,"[1450.8365478515625, 416.08807373046875, 1474.986328125, 463.8493957519531]"
12,referee,99,"[172.3544921875, 303.99017333984375, 189.1123504638672, 348.1347961425781]"
12,ball,1,"[881.4660415649414, 519.6293411254883, 895.6058349609375, 535.5281600952148]"
12,goalkeeper,95,"[1554.0450439453125, 404.39593505859375, 1579.0206298828125, 453.84393310546875]"
13,player,49,"[464.8135070800781, 358.959228515625, 491.6866149902344, 407.2767333984375]"
13,player,81,"[309.3437194824219, 631.667724609375, 345.4252014160156, 702.2482299804688]"
13,player,19,"[590.4468383789062, 468.03955078125, 610.6868286132812, 525.6741943359375]"
13,player,28,"[1136.862548828125, 626.947509765625, 1164.150390625, 684.8408813476562]"
13,player,11,"[1219.392333984375, 472.7626647949219, 1243.7738037109375, 531.4876708984375]"
13,player,36,"[382.8280029296875, 630.5722045898438, 410.3407287597656, 705.0503540039062]"
13,player,7,"[1009.814208984375, 616.1131591796875, 1043.1734619140625, 674.1793823242188]"
13,player,12,"[997.9075927734375, 539.3900146484375, 1027.146240234375, 600.25390625]"
13,player,25,"[1042.6387939453125, 494.25421142578125, 1073.8883056640625, 540.99169921875]"
13,player,74,"[353.3630676269531, 539.3577270507812, 373.8671569824219, 597.31884765625]"
13,player,2,"[619.2078247070312, 433.4067077636719, 639.6778564453125, 484.6495056152344]"
13,player,63,"[236.1083221435547, 446.0189208984375, 253.5626678466797, 503.43603515625]"
13,player,16,"[767.9967651367188, 537.6180419921875, 810.1419677734375, 583.2206420898438]"
13,player,6,"[251.55931091308594, 541.8885498046875, 281.24334716796875, 604.298583984375]"
13,player,13,"[862.3130493164062, 481.1289367675781, 893.0806274414062, 532.2559814453125]"
13,player,67,"[585.49169921875, 358.5121154785156, 607.6688842773438, 397.5783996582031]"
13,player,65,"[1127.23388671875, 390.8895263671875, 1143.7235107421875, 433.42913818359375]"
13,player,61,"[1486.24365234375, 548.074951171875, 1503.7838134765625, 608.7015991210938]"
13,player,85,"[1497.283447265625, 556.552978515625, 1522.23095703125, 615.8582763671875]"
13,player,97,"[1450.4801025390625, 415.3982849121094, 1475.2789306640625, 462.4675598144531]"
13,referee,99,"[174.7744598388672, 305.9678649902344, 190.81967163085938, 349.3601379394531]"
13,referee,76,"[812.6598510742188, 425.5810546875, 831.5010375976562, 476.43402099609375]"
13,ball,1,"[882.7352142333984, 519.6334686279297, 897.245361328125, 535.2321319580078]"
13,goalkeeper,95,"[1552.396728515625, 403.88909912109375, 1578.041748046875, 452.40399169921875]"
13,goalkeeper,91,"[1450.4005126953125, 415.4310607910156, 1475.5716552734375, 462.1846618652344]"
14,player,28,"[1134.5972900390625, 626.2706909179688, 1165.3184814453125, 686.7874145507812]"
14,player,81,"[312.68084716796875, 631.9332885742188, 346.1721496582031, 700.9490356445312]"
14,player,49,"[464.7900085449219, 358.83306884765625, 492.70599365234375, 406.5047607421875]"
14,player,7,"[1006.73876953125, 615.12255859375, 1045.2176513671875, 674.6080322265625]"
14,player,36,"[385.22149658203125, 630.88427734375, 412.42236328125, 704.3687133789062]"
14,player,11,"[1219.9141845703125, 474.5005187988281, 1242.852783203125, 530.9302978515625]"
14,player,63,"[238.812744140625, 445.66973876953125, 256.9911804199219, 502.9726867675781]"
14,player,12,"[998.1697998046875, 538.4535522460938, 1027.5963134765625, 599.6263427734375]"
14,player,74,"[360.174072265625, 538.1297607421875, 379.54644775390625, 593.2838745117188]"
14,player,16,"[774.7459716796875, 537.9358520507812, 815.7562866210938, 581.8815307617188]"
14,player,2,"[622.83544921875, 432.1469421386719, 641.3963623046875, 484.2974853515625]"
14,player,19,"[595.1871337890625, 469.6338806152344, 615.1117553710938, 525.8038330078125]"
14,player,25,"[1042.5107421875, 493.2894287109375, 1069.3818359375, 539.2157592773438]"
14,player,13,"[867.9119262695312, 481.41827392578125, 894.972900390625, 532.6220703125]"
14,player,6,"[259.466064453125, 541.9650268554688, 285.6145324707031, 601.423583984375]"
14,player,67,"[583.7006225585938, 358.1665954589844, 608.6588745117188, 396.9537353515625]"
14,player,91,"[1449.654052734375, 414.0513000488281, 1478.092529296875, 462.09588623046875]"
14,player,65,"[1127.064697265625, 390.48699951171875, 1141.1513671875, 430.22216796875]"
14,player,61,"[1484.9666748046875, 545.17822265625, 1504.3115234375, 605.2015991210938]"
14,player,85,"[1495.056640625, 555.627685546875, 1516.685791015625, 616.5643310546875]"
14,referee,76,"[814.2766723632812, 423.75640869140625, 833.3271484375, 475.07098388671875]"
14,referee,99,"[178.45364379882812, 306.9485778808594, 193.50180053710938, 347.85443115234375]"
14,ball,1,"[884.0043869018555, 519.6375961303711, 898.8848876953125, 534.9361038208008]"
14,goalkeeper,95,"[1552.91943359375, 403.85211181640625, 1578.3330078125, 451.9309387207031]"
14,goalkeeper,97,"[1450.8116455078125, 413.4161682128906, 1477.934326171875, 461.9306945800781]"
15,player,81,"[313.9479064941406, 632.64697265625, 348.82373046875, 700.2103881835938]"
15,player,28,"[1127.8511962890625, 626.7625122070312, 1164.2314453125, 686.5525512695312]"
15,player,49,"[464.4176330566406, 358.5839538574219, 491.9024963378906, 405.8958435058594]"
15,player,63,"[241.01760864257812, 446.0265197753906, 259.6000671386719, 503.7913513183594]"
15,player,7,"[1001.6751708984375, 615.9887084960938, 1044.2669677734375, 674.838623046875]"
15,player,74,"[366.7192687988281, 537.98583984375, 384.5312805175781, 592.733642578125]"
15,player,6,"[267.966796875, 540.8468017578125, 288.23907470703125, 597.4197998046875]"
15,player,19,"[597.7582397460938, 470.7691345214844, 618.103271484375, 526.1582641601562]"
15,player,11,"[1222.9644775390625, 474.1269836425781, 1242.048828125, 531.3798217773438]"
15,player,36,"[386.4471130371094, 633.52099609375, 413.4302673339844, 705.33349609375]"
15,player,25,"[1042.0916748046875, 492.50958251953125, 1066.5977783203125, 538.50146484375]"
15,player,2,"[624.7359008789062, 432.9623107910156, 644.0648803710938, 485.2559509277344]"
15,player,13,"[871.7977294921875, 481.6896057128906, 897.216796875, 532.1669921875]"
15,player,12,"[997.771728515625, 538.9249267578125, 1028.43896484375, 600.4500732421875]"
15,player,67,"[584.4326782226562, 358.89825439453125, 609.342041015625, 398.32635498046875]"
15,player,16,"[778.313232421875, 536.479248046875, 818.5285034179688, 580.0479125976562]"
15,player,65,"[1125.205810546875, 386.6904602050781, 1142.0726318359375, 432.1914367675781]"
15,player,76,"[815.7220458984375, 423.99298095703125, 835.844970703125, 474.73919677734375]"
15,player,85,"[1495.4095458984375, 557.7012329101562, 1514.0408935546875, 616.2435302734375]"
15,player,97,"[1448.2064208984375, 413.3544616699219, 1476.3162841796875, 462.7195129394531]"
15,player,61,"[1484.8558349609375, 543.835205078125, 1503.6710205078125, 604.67236328125]"
15,referee,99,"[179.2761993408203, 306.47503662109375, 195.46514892578125, 347.1082763671875]"
15,ball,1,"[885.2735595703125, 519.6417236328125, 900.5244140625, 534.6400756835938]"
15,goalkeeper,95,"[1552.1759033203125, 404.84600830078125, 1571.9637451171875, 451.66827392578125]"
15,goalkeeper,91,"[1448.1136474609375, 413.41424560546875, 1476.6619873046875, 462.55169677734375]"
16,player,81,"[314.46697998046875, 632.3307495117188, 350.6111755371094, 699.0785522460938]"
16,player,28,"[1123.72021484375, 626.9302978515625, 1161.4278564453125, 687.9130249023438]"
16,player,13,"[873.3458862304688, 482.2350769042969, 900.0236206054688, 533.5690307617188]"
16,player,63,"[242.70726013183594, 446.2967224121094, 261.3016052246094, 503.8035583496094]"
16,player,49,"[464.2420349121094, 358.20135498046875, 490.3030700683594, 405.35614013671875]"
16,player,25,"[1040.268798828125, 491.5718994140625, 1067.599365234375, 539.5317993164062]"
16,player,7,"[997.1694946289062, 615.2916870117188, 1039.8189697265625, 673.2987670898438]"
16,player,19,"[601.1426391601562, 471.5129699707031, 621.4904174804688, 525.750244140625]"
16,player,11,"[1223.088134765625, 473.80548095703125, 1241.595458984375, 531.7831420898438]"
16,player,2,"[625.380126953125, 431.7761535644531, 645.8222045898438, 485.8370361328125]"
16,player,36,"[387.4937438964844, 634.2666015625, 416.1523132324219, 704.4329223632812]"
16,player,6,"[274.0798645019531, 541.6511840820312, 292.8973388671875, 596.7459716796875]"
16,player,12,"[998.0564575195312, 538.4417724609375, 1028.5936279296875, 600.9423217773438]"
16,player,67,"[584.979736328125, 358.34979248046875, 609.8822631835938, 399.4892883300781]"
16,player,76,"[817.5064086914062, 422.8626708984375, 836.9503784179688, 473.694580078125]"
16,player,16,"[782.354736328125, 536.9924926757812, 821.1221923828125, 579.0439453125]"
16,player,65,"[1125.12353515625, 386.1191711425781, 1142.4259033203125, 432.5082092285156]"
16,player,74,"[371.1996765136719, 538.25048828125, 391.3859558105469, 594.296875]"
16,player,85,"[1497.0909423828125, 554.361328125, 1513.6055908203125, 616.874267578125]"
16,player,97,"[1448.21728515625, 415.25445556640625, 1474.04833984375, 462.30047607421875]"
16,player,61,"[1483.8311767578125, 545.2646484375, 1503.814208984375, 607.1836547851562]"
16,ball,1,"[887.7608288180444, 520.9189177482359, 902.9182522681451, 536.043453093498]"
16,goalkeeper,95,"[1551.92431640625, 405.389404296875, 1570.82958984375, 452.6661376953125]"
16,goalkeeper,91,"[1448.06689453125, 415.2057800292969, 1474.5194091796875, 462.0361022949219]"
17,player,81,"[313.5638122558594, 633.1939697265625, 352.4208984375, 699.234619140625]"
17,player,25,"[1039.4674072265625, 489.70880126953125, 1067.540771484375, 539.1069946289062]"
17,player,63,"[244.66424560546875, 446.10516357421875, 262.6778869628906, 502.52471923828125]"
17,player,28,"[1123.4127197265625, 629.47265625, 1155.8909912109375, 687.1829223632812]"
17,player,49,"[464.4756164550781, 357.9429016113281, 488.1896057128906, 406.0342712402344]"
17,player,7,"[991.9600219726562, 615.4039306640625, 1030.945556640625, 673.5323486328125]"
17,player,11,"[1223.49609375, 473.3111572265625, 1242.3367919921875, 532.6594848632812]"
17,player,19,"[604.3265380859375, 471.5981140136719, 622.5413208007812, 524.6754150390625]"
17,player,36,"[387.180908203125, 633.498291015625, 418.2213134765625, 704.6307373046875]"
17,player,13,"[874.368896484375, 483.2532653808594, 903.58447265625, 534.6410522460938]"
17,player,2,"[626.53173828125, 434.971923828125, 647.6348876953125, 487.0328369140625]"
17,player,12,"[996.4135131835938, 538.9046630859375, 1027.43408203125, 602.4613647460938]"
17,player,67,"[585.1099243164062, 358.3948059082031, 609.4934692382812, 399.8954772949219]"
17,player,76,"[818.0088500976562, 423.4716796875, 838.1720581054688, 474.25872802734375]"
17,player,65,"[1122.919677734375, 386.20166015625, 1144.4466552734375, 434.4546203613281]"
17,player,16,"[785.0425415039062, 536.2709350585938, 823.7228393554688, 578.884521484375]"
17,player,74,"[374.83697509765625, 539.9210205078125, 396.9515380859375, 593.8963012695312]"
17,player,85,"[1489.866943359375, 553.3768920898438, 1514.2327880859375, 616.9632568359375]"
17,player,97,"[1448.6566162109375, 416.3487854003906, 1468.8729248046875, 461.9294128417969]"
17,player,61,"[1474.8515625, 547.2360229492188, 1502.36865234375, 609.429931640625]"
17,player,6,"[275.5394287109375, 541.124267578125, 299.08001708984375, 597.5960083007812]"
17,referee,98,"[1738.241455078125, 629.5574951171875, 1760.947998046875, 701.3639526367188]"
17,ball,1,"[890.2480980657762, 522.1961118636593, 905.3120904737904, 537.4468305034022]"
17,goalkeeper,95,"[1550.425537109375, 404.7906188964844, 1570.677734375, 454.3175354003906]"
17,goalkeeper,91,"[1448.413330078125, 416.3448486328125, 1469.0057373046875, 461.41497802734375]"
18,player,81,"[312.3168640136719, 633.8038330078125, 355.37713623046875, 698.3633422851562]"
18,player,36,"[386.551025390625, 633.19189453125, 419.31719970703125, 704.5337524414062]"
18,player,25,"[1038.355224609375, 489.0983581542969, 1066.9251708984375, 536.5108642578125]"
18,player,63,"[246.81875610351562, 445.88031005859375, 265.23138427734375, 501.87506103515625]"
18,player,7,"[986.6114501953125, 614.1806640625, 1028.115966796875, 675.2223510742188]"
18,player,6,"[278.67388916015625, 540.0733642578125, 304.12969970703125, 597.560302734375]"
18,player,11,"[1225.609130859375, 473.31390380859375, 1243.75341796875, 532.1288452148438]"
18,player,28,"[1124.411865234375, 629.3016357421875, 1151.6395263671875, 686.5360107421875]"
18,player,19,"[606.3495483398438, 471.3232727050781, 623.9468994140625, 525.16796875]"
18,player,2,"[628.849365234375, 433.3398742675781, 650.2058715820312, 486.2524108886719]"
18,player,74,"[379.2008972167969, 538.275146484375, 405.2174377441406, 593.5039672851562]"
18,player,12,"[995.082275390625, 539.6900024414062, 1026.7757568359375, 602.27197265625]"
18,player,49,"[465.473876953125, 357.7119140625, 486.92816162109375, 405.944091796875]"
18,player,16,"[788.9653930664062, 537.013427734375, 825.9486694335938, 578.8330688476562]"
18,player,13,"[876.2530517578125, 483.2914123535156, 905.5045166015625, 536.9198608398438]"
18,player,67,"[585.2019653320312, 358.4588928222656, 609.492919921875, 399.9029846191406]"
18,player,65,"[1121.6683349609375, 385.37451171875, 1140.1689453125, 433.6789245605469]"
18,player,76,"[819.3816528320312, 423.0172424316406, 840.4027099609375, 472.8238525390625]"
18,player,61,"[1473.0458984375, 554.326171875, 1501.37158203125, 614.0965576171875]"
18,player,97,"[1449.7197265625, 416.854248046875, 1467.061279296875, 462.20196533203125]"
18,player,85,"[1483.7830810546875, 552.358154296875, 1512.6934814453125, 614.700927734375]"
18,referee,98,"[1736.590576171875, 630.7024536132812, 1761.7921142578125, 701.9674682617188]"
18,ball,1,"[892.735367313508, 523.4733059790826, 907.7059286794355, 538.8502079133065]"
18,goalkeeper,95,"[1549.7242431640625, 404.0102233886719, 1571.0369873046875, 455.6353454589844]"
18,goalkeeper,91,"[1449.5126953125, 416.86834716796875, 1467.1878662109375, 461.6898193359375]"
19,player,81,"[313.07244873046875, 633.7518920898438, 357.42535400390625, 698.6441040039062]"
19,player,36,"[385.2067565917969, 631.9244995117188, 420.7660217285156, 703.5782470703125]"
19,player,63,"[247.89556884765625, 446.2722473144531, 268.1877746582031, 502.0296936035156]"
19,player,6,"[281.37518310546875, 537.9476928710938, 309.7644958496094, 594.8858642578125]"
19,player,25,"[1036.8560791015625, 489.53887939453125, 1065.6527099609375, 536.2300415039062]"
19,player,11,"[1225.6524658203125, 473.5947265625, 1245.3380126953125, 531.0411987304688]"
19,player,2,"[629.4822387695312, 433.5912780761719, 652.4881591796875, 486.1661682128906]"
19,player,7,"[983.0079345703125, 612.4292602539062, 1018.5477905273438, 674.5791015625]"
19,player,19,"[608.443359375, 471.3791198730469, 626.8008422851562, 524.9205932617188]"
19,player,12,"[996.1549072265625, 539.38623046875, 1023.580810546875, 601.490478515625]"
19,player,74,"[381.1777648925781, 537.9852905273438, 410.6363525390625, 593.2373657226562]"
19,player,28,"[1118.934326171875, 629.420654296875, 1143.601318359375, 687.0758056640625]"
19,player,16,"[790.8328857421875, 534.3712768554688, 827.4354858398438, 579.0531005859375]"
19,player,13,"[878.640380859375, 485.77313232421875, 907.7611083984375, 539.6581420898438]"
19,player,65,"[1120.2177734375, 385.6863098144531, 1139.2464599609375, 434.1473693847656]"
19,player,85,"[1469.5850830078125, 551.2044677734375, 1512.715576171875, 613.0617065429688]"
19,player,49,"[465.8482360839844, 357.3321533203125, 485.55322265625, 405.2771301269531]"
19,player,76,"[820.1724853515625, 422.824951171875, 841.1915283203125, 474.25726318359375]"
19,player,67,"[585.1522216796875, 359.3377380371094, 608.7470092773438, 398.6486511230469]"
19,player,91,"[1449.5247802734375, 417.7284851074219, 1463.814697265625, 463.4510192871094]"
19,referee,98,"[1736.309326171875, 631.8109130859375, 1761.741943359375, 702.5603637695312]"
19,ball,1,"[895.2226365612399, 524.750500094506, 910.0997668850806, 540.2535853232107]"
19,goalkeeper,95,"[1551.4534912109375, 404.3736267089844, 1571.5244140625, 455.96697998046875]"
19,goalkeeper,97,"[1449.292236328125, 417.71185302734375, 1463.6650390625, 463.3458557128906]"
20,player,81,"[314.92840576171875, 633.4581909179688, 357.870849609375, 698.2769165039062]"
20,player,6,"[284.4775085449219, 535.7620239257812, 314.4686279296875, 593.7211303710938]"
